Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR004046:Glutathione S-transferase, C-terminal	8	0.74487895716946	5.8724953161968775E-5	ENSG00000213366, ENSG00000148834, ENSG00000099984, ENSG00000134201, ENSG00000134202, ENSG00000168765, ENSG00000134184, ENSG00000133433, ENSG00000184674	931	17	14052	7.10279901434258	0.07735826713488592	0.026481150390349928	0.09646840852365335
KEGG_PATHWAY	hsa00480:Glutathione metabolism	11	1.0242085661080074	8.029026690945331E-5	ENSG00000213366, ENSG00000148834, ENSG00000099984, ENSG00000116157, ENSG00000134201, ENSG00000134202, ENSG00000168765, ENSG00000008394, ENSG00000117862, ENSG00000134184, ENSG00000133433, ENSG00000184674	241	42	4254	4.622999407231772	0.013953101205599117	0.004672835112128904	0.09838751321479267
INTERPRO	IPR003081:Glutathione S-transferase, Mu class	5	0.4655493482309125	9.032364417130749E-5	ENSG00000213366, ENSG00000134201, ENSG00000134202, ENSG00000168765, ENSG00000134184	931	5	14052	15.09344790547798	0.11647819656730563	0.03048547965441062	0.14833990462088664
INTERPRO	IPR004045:Glutathione S-transferase, N-terminal	8	0.74487895716946	9.062233285853053E-5	ENSG00000213366, ENSG00000148834, ENSG00000099984, ENSG00000134201, ENSG00000134202, ENSG00000168765, ENSG00000134184, ENSG00000133433, ENSG00000184674	931	18	14052	6.708199069101324	0.11683995933427171	0.02454355582435197	0.14883010262279894
UP_SEQ_FEATURE	domain:KRAB	36	3.35195530726257	1.1584040051585013E-4	ENSG00000088876, ENSG00000204604, ENSG00000198046, ENSG00000141040, ENSG00000184517, ENSG00000083828, ENSG00000197128, ENSG00000167555, ENSG00000171574, ENSG00000121417, ENSG00000164048, ENSG00000197928, ENSG00000174652, ENSG00000196378, ENSG00000105136, ENSG00000171469, ENSG00000131849, ENSG00000089335, ENSG00000172006, ENSG00000147789, ENSG00000131845, ENSG00000161551, ENSG00000198169, ENSG00000204946, ENSG00000204947, ENSG00000182986, ENSG00000186448, ENSG00000170949, ENSG00000105497, ENSG00000198482, ENSG00000196263, ENSG00000198466, ENSG00000155592, ENSG00000197363, ENSG00000196693, ENSG00000197362	1050	272	15880	2.0016806722689076	0.2476250709906226	0.09048170685993584	0.2037457467331638
SP_PIR_KEYWORDS	polymorphism	709	66.0148975791434	1.6295935250146374E-4	ENSG00000138381, ENSG00000164081, ENSG00000197147, ENSG00000167178, ENSG00000146281, ENSG00000138109, ENSG00000169136, ENSG00000164334, ENSG00000087076, ENSG00000110768, ENSG00000167077, ENSG00000136169, ENSG00000110076, ENSG00000037042, ENSG00000146909, ENSG00000121417, ENSG00000188906, ENSG00000113248, ENSG00000108395, ENSG00000170486, ENSG00000080293, ENSG00000159496, ENSG00000104901, ENSG00000163687, ENSG00000186160, ENSG00000126870, ENSG00000121101, ENSG00000014164, ENSG00000110455, ENSG00000091136, ENSG00000183783, ENSG00000139620, ENSG00000136098, ENSG00000147724, ENSG00000157322, ENSG00000186153, ENSG00000159588, ENSG00000213079, ENSG00000150076, ENSG00000087085, ENSG00000141012, ENSG00000144218, ENSG00000198515, ENSG00000136982, ENSG00000184164, ENSG00000170275, ENSG00000196151, ENSG00000156983, ENSG00000170889, ENSG00000120586, ENSG00000113396, ENSG00000138378, ENSG00000196693, ENSG00000100288, ENSG00000108264, ENSG00000147804, ENSG00000128815, ENSG00000183569, ENSG00000166451, ENSG00000169967, ENSG00000197128, ENSG00000133059, ENSG00000166450, ENSG00000101310, ENSG00000169826, ENSG00000138600, ENSG00000145781, ENSG00000186283, ENSG00000104921, ENSG00000197928, ENSG00000197927, ENSG00000156042, ENSG00000109625, ENSG00000136371, ENSG00000180113, ENSG00000183172, ENSG00000137944, ENSG00000000971, ENSG00000044090, ENSG00000137806, ENSG00000127947, ENSG00000079739, ENSG00000198203, ENSG00000140265, ENSG00000147813, ENSG00000101307, ENSG00000120328, ENSG00000171115, ENSG00000138119, ENSG00000100068, ENSG00000120324, ENSG00000116791, ENSG00000111906, ENSG00000204947, ENSG00000053900, ENSG00000120322, ENSG00000110871, ENSG00000196476, ENSG00000150054, ENSG00000166321, ENSG00000066933, ENSG00000054282, ENSG00000141337, ENSG00000040531, ENSG00000146350, ENSG00000151806, ENSG00000108384, ENSG00000170632, ENSG00000094963, ENSG00000130226, ENSG00000117153, ENSG00000144035, ENSG00000138399, ENSG00000121716, ENSG00000206530, ENSG00000198805, ENSG00000141040, ENSG00000176715, ENSG00000170248, ENSG00000179409, ENSG00000151348, ENSG00000166928, ENSG00000147676, ENSG00000173327, ENSG00000166927, ENSG00000121454, ENSG00000137098, ENSG00000152348, ENSG00000120539, ENSG00000005194, ENSG00000138829, ENSG00000162415, ENSG00000171469, ENSG00000118997, ENSG00000144161, ENSG00000197712, ENSG00000131849, ENSG00000171903, ENSG00000088205, ENSG00000137860, ENSG00000163545, ENSG00000120675, ENSG00000151208, ENSG00000125166, ENSG00000145390, ENSG00000131845, ENSG00000130348, ENSG00000144152, ENSG00000166938, ENSG00000141150, ENSG00000102967, ENSG00000135074, ENSG00000111364, ENSG00000118197, ENSG00000156150, ENSG00000116406, ENSG00000204963, ENSG00000172340, ENSG00000141698, ENSG00000196867, ENSG00000155592, ENSG00000189306, ENSG00000138134, ENSG00000117174, ENSG00000153208, ENSG00000128944, ENSG00000196963, ENSG00000137877, ENSG00000198961, ENSG00000080345, ENSG00000112619, ENSG00000156096, ENSG00000165055, ENSG00000179913, ENSG00000204577, ENSG00000113212, ENSG00000067533, ENSG00000144824, ENSG00000110786, ENSG00000183665, ENSG00000100191, ENSG00000196584, ENSG00000197165, ENSG00000102468, ENSG00000196968, ENSG00000122417, ENSG00000136436, ENSG00000117481, ENSG00000117480, ENSG00000204149, ENSG00000176978, ENSG00000164393, ENSG00000131737, ENSG00000163933, ENSG00000172215, ENSG00000100299, ENSG00000100296, ENSG00000100197, ENSG00000196975, ENSG00000105808, ENSG00000105136, ENSG00000197969, ENSG00000144837, ENSG00000185238, ENSG00000133661, ENSG00000120658, ENSG00000013573, ENSG00000147789, ENSG00000148396, ENSG00000142166, ENSG00000136448, ENSG00000172322, ENSG00000122696, ENSG00000073670, ENSG00000128655, ENSG00000100024, ENSG00000178852, ENSG00000151470, ENSG00000186132, ENSG00000137857, ENSG00000198945, ENSG00000164292, ENSG00000109265, ENSG00000128652, ENSG00000166220, ENSG00000170866, ENSG00000148399, ENSG00000124406, ENSG00000138459, ENSG00000139505, ENSG00000197498, ENSG00000185344, ENSG00000131808, ENSG00000019169, ENSG00000188747, ENSG00000135744, ENSG00000162669, ENSG00000170954, ENSG00000165006, ENSG00000145725, ENSG00000163281, ENSG00000136021, ENSG00000115604, ENSG00000128645, ENSG00000141994, ENSG00000108592, ENSG00000172955, ENSG00000125247, ENSG00000181827, ENSG00000130943, ENSG00000169062, ENSG00000176915, ENSG00000163807, ENSG00000170949, ENSG00000162365, ENSG00000163293, ENSG00000173805, ENSG00000108465, ENSG00000173226, ENSG00000152583, ENSG00000166140, ENSG00000132932, ENSG00000118217, ENSG00000125124, ENSG00000168394, ENSG00000122033, ENSG00000135972, ENSG00000182180, ENSG00000128891, ENSG00000057468, ENSG00000116191, ENSG00000145882, ENSG00000162643, ENSG00000162782, ENSG00000130193, ENSG00000134184, ENSG00000108187, ENSG00000178188, ENSG00000041515, ENSG00000173214, ENSG00000136108, ENSG00000204740, ENSG00000173210, ENSG00000142856, ENSG00000152749, ENSG00000162779, ENSG00000189366, ENSG00000135778, ENSG00000169087, ENSG00000143850, ENSG00000040275, ENSG00000213512, ENSG00000135968, ENSG00000152760, ENSG00000166263, ENSG00000148655, ENSG00000165637, ENSG00000166260, ENSG00000183423, ENSG00000198682, ENSG00000169299, ENSG00000112339, ENSG00000103549, ENSG00000198680, ENSG00000147894, ENSG00000162383, ENSG00000141076, ENSG00000162769, ENSG00000069943, ENSG00000006114, ENSG00000141756, ENSG00000164045, ENSG00000103168, ENSG00000198892, ENSG00000116785, ENSG00000169684, ENSG00000165406, ENSG00000113068, ENSG00000058085, ENSG00000168246, ENSG00000171574, ENSG00000155508, ENSG00000128408, ENSG00000164048, ENSG00000142082, ENSG00000122375, ENSG00000181240, ENSG00000013523, ENSG00000155393, ENSG00000153291, ENSG00000103479, ENSG00000163389, ENSG00000063127, ENSG00000100376, ENSG00000188820, ENSG00000172006, ENSG00000122481, ENSG00000089847, ENSG00000140386, ENSG00000170906, ENSG00000122779, ENSG00000196653, ENSG00000163749, ENSG00000164039, ENSG00000135698, ENSG00000122870, ENSG00000105497, ENSG00000136111, ENSG00000148719, ENSG00000105499, ENSG00000204839, ENSG00000147874, ENSG00000117834, ENSG00000163257, ENSG00000173124, ENSG00000134905, ENSG00000172803, ENSG00000132970, ENSG00000155275, ENSG00000204604, ENSG00000108439, ENSG00000116698, ENSG00000085514, ENSG00000163161, ENSG00000168124, ENSG00000149084, ENSG00000134283, ENSG00000117601, ENSG00000149089, ENSG00000185324, ENSG00000141873, ENSG00000135525, ENSG00000103245, ENSG00000112303, ENSG00000103248, ENSG00000156795, ENSG00000136144, ENSG00000103249, ENSG00000162885, ENSG00000129158, ENSG00000169247, ENSG00000154529, ENSG00000189190, ENSG00000114650, ENSG00000011376, ENSG00000103642, ENSG00000155530, ENSG00000189269, ENSG00000163072, ENSG00000148690, ENSG00000182077, ENSG00000129484, ENSG00000022556, ENSG00000116957, ENSG00000013306, ENSG00000103257, ENSG00000173145, ENSG00000148834, ENSG00000122367, ENSG00000105479, ENSG00000164219, ENSG00000214022, ENSG00000197363, ENSG00000162877, ENSG00000183463, ENSG00000115183, ENSG00000129347, ENSG00000115107, ENSG00000008838, ENSG00000111405, ENSG00000153774, ENSG00000197321, ENSG00000100336, ENSG00000160256, ENSG00000164934, ENSG00000174606, ENSG00000171714, ENSG00000166997, ENSG00000107537, ENSG00000100330, ENSG00000174749, ENSG00000133574, ENSG00000102595, ENSG00000161714, ENSG00000174226, ENSG00000164830, ENSG00000168411, ENSG00000120256, ENSG00000171045, ENSG00000184428, ENSG00000123643, ENSG00000161048, ENSG00000197479, ENSG00000070669, ENSG00000002933, ENSG00000069966, ENSG00000100347, ENSG00000117505, ENSG00000129595, ENSG00000176148, ENSG00000100483, ENSG00000154222, ENSG00000140455, ENSG00000100485, ENSG00000133466, ENSG00000154229, ENSG00000069869, ENSG00000187676, ENSG00000075234, ENSG00000073146, ENSG00000075131, ENSG00000099785, ENSG00000187741, ENSG00000205560, ENSG00000153898, ENSG00000107614, ENSG00000129562, ENSG00000133250, ENSG00000149489, ENSG00000149488, ENSG00000105397, ENSG00000197646, ENSG00000171502, ENSG00000189046, ENSG00000123191, ENSG00000039650, ENSG00000187048, ENSG00000137106, ENSG00000076662, ENSG00000120071, ENSG00000184613, ENSG00000083097, ENSG00000187758, ENSG00000164307, ENSG00000153786, ENSG00000164308, ENSG00000031691, ENSG00000197653, ENSG00000122390, ENSG00000176393, ENSG00000176125, ENSG00000213347, ENSG00000174236, ENSG00000106565, ENSG00000168309, ENSG00000037757, ENSG00000186792, ENSG00000140474, ENSG00000057019, ENSG00000171763, ENSG00000198171, ENSG00000112357, ENSG00000138696, ENSG00000161016, ENSG00000108784, ENSG00000168765, ENSG00000107779, ENSG00000115866, ENSG00000168038, ENSG00000171865, ENSG00000171864, ENSG00000076685, ENSG00000187624, ENSG00000172992, ENSG00000102699, ENSG00000175356, ENSG00000072832, ENSG00000112874, ENSG00000125818, ENSG00000108771, ENSG00000115159, ENSG00000108774, ENSG00000069275, ENSG00000161551, ENSG00000125912, ENSG00000085832, ENSG00000184674, ENSG00000165568, ENSG00000211456, ENSG00000135587, ENSG00000188056, ENSG00000016391, ENSG00000044459, ENSG00000155093, ENSG00000100300, ENSG00000099994, ENSG00000135480, ENSG00000134463, ENSG00000174482, ENSG00000112379, ENSG00000164904, ENSG00000174586, ENSG00000135211, ENSG00000160961, ENSG00000134744, ENSG00000115221, ENSG00000140545, ENSG00000168297, ENSG00000143776, ENSG00000143771, ENSG00000064012, ENSG00000198089, ENSG00000064115, ENSG00000119147, ENSG00000071967, ENSG00000188130, ENSG00000134201, ENSG00000134202, ENSG00000113734, ENSG00000152475, ENSG00000135205, ENSG00000168026, ENSG00000013374, ENSG00000168028, ENSG00000157637, ENSG00000160949, ENSG00000114857, ENSG00000120885, ENSG00000004809, ENSG00000149743, ENSG00000118322, ENSG00000138193, ENSG00000146707, ENSG00000064225, ENSG00000113318, ENSG00000079689, ENSG00000146700, ENSG00000187260, ENSG00000099817, ENSG00000126602, ENSG00000138756, ENSG00000151773, ENSG00000167670, ENSG00000152254, ENSG00000138658, ENSG00000117595, ENSG00000172469, ENSG00000104774, ENSG00000105639, ENSG00000140323, ENSG00000164659, ENSG00000138660, ENSG00000004534, ENSG00000152061, ENSG00000124593, ENSG00000112742, ENSG00000103932, ENSG00000145246, ENSG00000166796, ENSG00000198482, ENSG00000087253, ENSG00000167766, ENSG00000180376, ENSG00000101276, ENSG00000186204, ENSG00000054219, ENSG00000113504, ENSG00000112053, ENSG00000130413, ENSG00000127399, ENSG00000112852, ENSG00000140400, ENSG00000198046, ENSG00000099984, ENSG00000127364, ENSG00000119242, ENSG00000111879, ENSG00000101282, ENSG00000186818, ENSG00000105650, ENSG00000104899, ENSG00000188372, ENSG00000167914, ENSG00000141295, ENSG00000124587, ENSG00000143224, ENSG00000133103, ENSG00000121064, ENSG00000125637, ENSG00000153113, ENSG00000131558, ENSG00000138744, ENSG00000125630, ENSG00000112130, ENSG00000188234, ENSG00000185880, ENSG00000144369, ENSG00000126231, ENSG00000032742, ENSG00000167646, ENSG00000112139, ENSG00000159111, ENSG00000006282, ENSG00000144362, ENSG00000070601, ENSG00000088876, ENSG00000100106, ENSG00000130518, ENSG00000026103, ENSG00000185829, ENSG00000090661, ENSG00000133433, ENSG00000174652, ENSG00000104731, ENSG00000124749, ENSG00000183748, ENSG00000140876, ENSG00000125885, ENSG00000065328, ENSG00000146833, ENSG00000005882, ENSG00000133424, ENSG00000213366, ENSG00000137135, ENSG00000160226, ENSG00000113812, ENSG00000125618, ENSG00000131471, ENSG00000164989, ENSG00000160223, ENSG00000167523, ENSG00000186976, ENSG00000164609, ENSG00000104472, ENSG00000138621, ENSG00000174514, ENSG00000065457, ENSG00000158113, ENSG00000104883, ENSG00000179299, ENSG00000184983, ENSG00000167920, ENSG00000137764, ENSG00000111450, ENSG00000180953, ENSG00000133710, ENSG00000138777, ENSG00000188000, ENSG00000100225, ENSG00000167555, ENSG00000136643, ENSG00000087008, ENSG00000123096, ENSG00000166788, ENSG00000099330, ENSG00000213231, ENSG00000186867, ENSG00000141252, ENSG00000076924, ENSG00000172543, ENSG00000101247, ENSG00000064313, ENSG00000171806, ENSG00000144791, ENSG00000133706, ENSG00000133704, ENSG00000184459, ENSG00000125734, ENSG00000105982, ENSG00000104450, ENSG00000186952, ENSG00000196263, ENSG00000105700, ENSG00000157259, ENSG00000167608, ENSG00000118514, ENSG00000101255, ENSG00000125871, ENSG00000178209, ENSG00000196365, ENSG00000167747, ENSG00000117226	1050	9899	15891	1.0839689434719235	0.08020546014381869	0.08020546014381869	0.23525706664156987
UP_SEQ_FEATURE	zinc finger region:C2H2-type 10	37	3.445065176908752	1.7963398792597644E-4	ENSG00000088876, ENSG00000204604, ENSG00000198046, ENSG00000141040, ENSG00000083828, ENSG00000197128, ENSG00000174586, ENSG00000167555, ENSG00000170954, ENSG00000160961, ENSG00000121417, ENSG00000197928, ENSG00000174652, ENSG00000196378, ENSG00000105136, ENSG00000171469, ENSG00000131849, ENSG00000189190, ENSG00000144792, ENSG00000147789, ENSG00000131845, ENSG00000198169, ENSG00000204947, ENSG00000182986, ENSG00000196653, ENSG00000186448, ENSG00000170949, ENSG00000105497, ENSG00000198482, ENSG00000167766, ENSG00000196867, ENSG00000198466, ENSG00000196263, ENSG00000214022, ENSG00000197363, ENSG00000196693, ENSG00000197362	1050	289	15880	1.936266271214368	0.35674927752038965	0.1044392102157573	0.3157817707933219
PIR_SUPERFAMILY	PIRSF000050:cytochrome P450 CYP4B1	6	0.5586592178770949	2.829192495434226E-4	ENSG00000162365, ENSG00000186204, ENSG00000186160, ENSG00000171903, ENSG00000186377, ENSG00000187048	375	11	6116	8.895999999999999	0.11104713040977654	0.057157028137652444	0.39613867096433
UP_SEQ_FEATURE	domain:GST C-terminal	9	0.8379888268156425	3.335878460413091E-4	ENSG00000213366, ENSG00000148834, ENSG00000099984, ENSG00000114942, ENSG00000134201, ENSG00000134202, ENSG00000168765, ENSG00000134184, ENSG00000133433, ENSG00000184674	1050	28	15880	4.8612244897959185	0.5593165374095578	0.15116095001511753	0.5856712872787884
UP_SEQ_FEATURE	zinc finger region:C2H2-type 14	21	1.9553072625698324	3.697261748498882E-4	ENSG00000147789, ENSG00000198046, ENSG00000141040, ENSG00000131845, ENSG00000174586, ENSG00000204947, ENSG00000167555, ENSG00000196653, ENSG00000186448, ENSG00000170949, ENSG00000105497, ENSG00000198482, ENSG00000167766, ENSG00000196867, ENSG00000196263, ENSG00000174652, ENSG00000214022, ENSG00000131849, ENSG00000196693, ENSG00000197362, ENSG00000189190	1050	131	15880	2.4244274809160307	0.596756786359552	0.1404697259178942	0.6489237955091598
UP_SEQ_FEATURE	zinc finger region:C2H2-type 8	42	3.910614525139665	3.8928298009298454E-4	ENSG00000088876, ENSG00000204604, ENSG00000198046, ENSG00000141040, ENSG00000184517, ENSG00000083828, ENSG00000197128, ENSG00000174586, ENSG00000167555, ENSG00000170954, ENSG00000171574, ENSG00000160961, ENSG00000121417, ENSG00000197928, ENSG00000174652, ENSG00000196378, ENSG00000105136, ENSG00000171469, ENSG00000131849, ENSG00000189190, ENSG00000144792, ENSG00000172006, ENSG00000147789, ENSG00000131845, ENSG00000161551, ENSG00000198169, ENSG00000204947, ENSG00000182986, ENSG00000152475, ENSG00000196653, ENSG00000186448, ENSG00000170949, ENSG00000105497, ENSG00000198482, ENSG00000167766, ENSG00000196867, ENSG00000196263, ENSG00000198466, ENSG00000214022, ENSG00000197363, ENSG00000196693, ENSG00000197362	1050	357	15880	1.7792717086834735	0.6156743888747824	0.1276890335322155	0.683138019421281
INTERPRO	IPR013164:Cadherin, N-terminal	9	0.8379888268156425	5.640962540444745E-4	ENSG00000112852, ENSG00000120328, ENSG00000113248, ENSG00000120324, ENSG00000196963, ENSG00000120322, ENSG00000197479, ENSG00000204963, ENSG00000113212	931	30	14052	4.528034371643394	0.5386480949181343	0.12096658093047719	0.9230449768634297
UP_SEQ_FEATURE	zinc finger region:C2H2-type 9	38	3.5381750465549344	7.985354587585279E-4	ENSG00000088876, ENSG00000204604, ENSG00000198046, ENSG00000141040, ENSG00000083828, ENSG00000197128, ENSG00000174586, ENSG00000167555, ENSG00000170954, ENSG00000171574, ENSG00000160961, ENSG00000121417, ENSG00000197928, ENSG00000174652, ENSG00000196378, ENSG00000105136, ENSG00000171469, ENSG00000131849, ENSG00000189190, ENSG00000144792, ENSG00000147789, ENSG00000131845, ENSG00000198169, ENSG00000204947, ENSG00000182986, ENSG00000196653, ENSG00000186448, ENSG00000170949, ENSG00000105497, ENSG00000198482, ENSG00000167766, ENSG00000196867, ENSG00000198466, ENSG00000196263, ENSG00000214022, ENSG00000197363, ENSG00000196693, ENSG00000197362	1050	324	15880	1.773780129335685	0.8594211234671741	0.21748979773575017	1.3965722184665075
INTERPRO	IPR017933:Glutathione S-transferase/chloride channel, C-terminal	8	0.74487895716946	9.096055476159344E-4	ENSG00000213366, ENSG00000148834, ENSG00000099984, ENSG00000134201, ENSG00000134202, ENSG00000168765, ENSG00000134184, ENSG00000133433, ENSG00000184674	931	25	14052	4.829903329752954	0.7128173115141239	0.1632532451791201	1.484452732873942
UP_SEQ_FEATURE	zinc finger region:C2H2-type 6	46	4.283054003724395	9.609729433253799E-4	ENSG00000088876, ENSG00000204604, ENSG00000198046, ENSG00000141040, ENSG00000184517, ENSG00000197128, ENSG00000083828, ENSG00000174586, ENSG00000167555, ENSG00000170954, ENSG00000171574, ENSG00000160961, ENSG00000121417, ENSG00000197928, ENSG00000174652, ENSG00000196378, ENSG00000171469, ENSG00000105136, ENSG00000131849, ENSG00000166529, ENSG00000189190, ENSG00000089335, ENSG00000140265, ENSG00000144792, ENSG00000172006, ENSG00000147789, ENSG00000131845, ENSG00000161551, ENSG00000198169, ENSG00000204947, ENSG00000182986, ENSG00000152475, ENSG00000196653, ENSG00000186448, ENSG00000170949, ENSG00000105497, ENSG00000198482, ENSG00000167766, ENSG00000196867, ENSG00000196263, ENSG00000198466, ENSG00000155592, ENSG00000214022, ENSG00000197363, ENSG00000196693, ENSG00000197362	1050	421	15880	1.6524827508200433	0.9057009624610739	0.23076973637260756	1.6784009512979425
UP_SEQ_FEATURE	zinc finger region:C2H2-type 7	43	4.003724394785848	0.0010392531348638458	ENSG00000088876, ENSG00000204604, ENSG00000198046, ENSG00000141040, ENSG00000184517, ENSG00000083828, ENSG00000197128, ENSG00000174586, ENSG00000167555, ENSG00000170954, ENSG00000171574, ENSG00000160961, ENSG00000121417, ENSG00000197928, ENSG00000174652, ENSG00000196378, ENSG00000171469, ENSG00000105136, ENSG00000131849, ENSG00000166529, ENSG00000189190, ENSG00000089335, ENSG00000144792, ENSG00000172006, ENSG00000147789, ENSG00000131845, ENSG00000161551, ENSG00000198169, ENSG00000204947, ENSG00000182986, ENSG00000152475, ENSG00000196653, ENSG00000186448, ENSG00000170949, ENSG00000105497, ENSG00000198482, ENSG00000167766, ENSG00000196867, ENSG00000196263, ENSG00000198466, ENSG00000214022, ENSG00000197363, ENSG00000196693	1050	387	15880	1.6804232804232806	0.92220926300606	0.22537271792521407	1.8139454812562184
SP_PIR_KEYWORDS	nad	24	2.2346368715083798	0.0012072934004164594	ENSG00000165475, ENSG00000164904, ENSG00000170906, ENSG00000129484, ENSG00000087076, ENSG00000106348, ENSG00000187758, ENSG00000115107, ENSG00000173193, ENSG00000164039, ENSG00000148672, ENSG00000142082, ENSG00000166796, ENSG00000165637, ENSG00000170509, ENSG00000157064, ENSG00000118514, ENSG00000172955, ENSG00000184983, ENSG00000120658, ENSG00000102699, ENSG00000149743, ENSG00000112874, ENSG00000107854	1050	175	15891	2.0755591836734695	0.4619025917899069	0.2664487691987061	1.7307281524638451
UP_SEQ_FEATURE	zinc finger region:C2H2-type 11	31	2.8864059590316575	0.0012573681491047611	ENSG00000088876, ENSG00000198046, ENSG00000204604, ENSG00000141040, ENSG00000083828, ENSG00000174586, ENSG00000167555, ENSG00000170954, ENSG00000121417, ENSG00000174652, ENSG00000196378, ENSG00000105136, ENSG00000171469, ENSG00000131849, ENSG00000147789, ENSG00000131845, ENSG00000198169, ENSG00000204947, ENSG00000182986, ENSG00000196653, ENSG00000186448, ENSG00000170949, ENSG00000105497, ENSG00000198482, ENSG00000167766, ENSG00000196867, ENSG00000198466, ENSG00000196263, ENSG00000214022, ENSG00000196693, ENSG00000197362	1050	252	15880	1.8604686318972035	0.9544998310581031	0.24490571609381295	2.190689161693826
KEGG_PATHWAY	hsa00240:Pyrimidine metabolism	14	1.303538175046555	0.0014143598257061597	ENSG00000186184, ENSG00000198805, ENSG00000005075, ENSG00000125630, ENSG00000102967, ENSG00000100024, ENSG00000099817, ENSG00000164978, ENSG00000172113, ENSG00000076685, ENSG00000171453, ENSG00000077514, ENSG00000143156, ENSG00000125877	241	90	4254	2.745781466113417	0.21939667985228672	0.060043839648124986	1.7201969936695427
UP_SEQ_FEATURE	repeat:TPR 8	10	0.931098696461825	0.0016938601673797014	ENSG00000104450, ENSG00000160949, ENSG00000152778, ENSG00000156042, ENSG00000032742, ENSG00000197969, ENSG00000169247, ENSG00000168026, ENSG00000125247, ENSG00000102580	1050	43	15880	3.5171650055370987	0.9844492729542526	0.29317393177269657	2.940538302121576
SP_PIR_KEYWORDS	glycosyltransferase	25	2.3277467411545625	0.001782639863881062	ENSG00000198805, ENSG00000069943, ENSG00000064225, ENSG00000172986, ENSG00000196968, ENSG00000151348, ENSG00000164574, ENSG00000111728, ENSG00000162885, ENSG00000102595, ENSG00000136731, ENSG00000102699, ENSG00000115339, ENSG00000147813, ENSG00000110328, ENSG00000133424, ENSG00000189366, ENSG00000129484, ENSG00000173193, ENSG00000158850, ENSG00000151233, ENSG00000156096, ENSG00000179913, ENSG00000187676, ENSG00000107854	1050	191	15891	1.980927449513837	0.5996076457950175	0.2629528714549699	2.5456749150476354
UP_SEQ_FEATURE	repeat:TPR 5	13	1.2104283054003724	0.001954738423392991	ENSG00000104450, ENSG00000174780, ENSG00000160949, ENSG00000197653, ENSG00000152778, ENSG00000156042, ENSG00000032742, ENSG00000197969, ENSG00000169247, ENSG00000168026, ENSG00000125247, ENSG00000102580, ENSG00000130177	1050	70	15880	2.8087074829931975	0.9918156859902519	0.30902843483796316	3.38610851653941
SP_PIR_KEYWORDS	transferase	111	10.335195530726256	0.0021692628271419395	ENSG00000152904, ENSG00000064225, ENSG00000136169, ENSG00000175893, ENSG00000188906, ENSG00000138756, ENSG00000145725, ENSG00000108592, ENSG00000102595, ENSG00000105639, ENSG00000161653, ENSG00000136098, ENSG00000103932, ENSG00000112742, ENSG00000173193, ENSG00000132600, ENSG00000087253, ENSG00000158850, ENSG00000077514, ENSG00000180370, ENSG00000154229, ENSG00000143156, ENSG00000187676, ENSG00000130413, ENSG00000100288, ENSG00000172986, ENSG00000169967, ENSG00000099984, ENSG00000205560, ENSG00000133059, ENSG00000107614, ENSG00000169826, ENSG00000134184, ENSG00000129562, ENSG00000105397, ENSG00000111728, ENSG00000008394, ENSG00000137944, ENSG00000039650, ENSG00000198203, ENSG00000147813, ENSG00000115339, ENSG00000189366, ENSG00000125630, ENSG00000153786, ENSG00000110871, ENSG00000124713, ENSG00000082701, ENSG00000198682, ENSG00000122390, ENSG00000151233, ENSG00000141720, ENSG00000145020, ENSG00000144035, ENSG00000140474, ENSG00000198805, ENSG00000069943, ENSG00000198890, ENSG00000138696, ENSG00000107779, ENSG00000168765, ENSG00000151348, ENSG00000173327, ENSG00000168038, ENSG00000133433, ENSG00000120539, ENSG00000164574, ENSG00000106733, ENSG00000136731, ENSG00000163545, ENSG00000102699, ENSG00000110328, ENSG00000213366, ENSG00000005882, ENSG00000133424, ENSG00000125166, ENSG00000116906, ENSG00000184674, ENSG00000141698, ENSG00000184886, ENSG00000157064, ENSG00000104472, ENSG00000153208, ENSG00000086544, ENSG00000179299, ENSG00000156096, ENSG00000137764, ENSG00000165055, ENSG00000179913, ENSG00000155275, ENSG00000183665, ENSG00000197165, ENSG00000196968, ENSG00000117481, ENSG00000136643, ENSG00000134744, ENSG00000185324, ENSG00000172113, ENSG00000143776, ENSG00000162885, ENSG00000185238, ENSG00000101247, ENSG00000155530, ENSG00000103510, ENSG00000188130, ENSG00000136448, ENSG00000134201, ENSG00000134202, ENSG00000129484, ENSG00000148834, ENSG00000164219, ENSG00000149743, ENSG00000107854	1050	1277	15891	1.3155095648282806	0.6717699652916078	0.24308941324384137	3.0897664198628605
UP_SEQ_FEATURE	zinc finger region:C2H2-type 13	23	2.1415270018621975	0.0021831728809500175	ENSG00000147789, ENSG00000198046, ENSG00000141040, ENSG00000131845, ENSG00000174586, ENSG00000198169, ENSG00000204947, ENSG00000167555, ENSG00000196653, ENSG00000170949, ENSG00000186448, ENSG00000105497, ENSG00000198482, ENSG00000167766, ENSG00000196867, ENSG00000198466, ENSG00000196263, ENSG00000174652, ENSG00000214022, ENSG00000131849, ENSG00000196693, ENSG00000197362, ENSG00000189190	1050	172	15880	2.0223698781838317	0.9953353108232044	0.31846629830210016	3.774680956374621
